PartNumber,Manufacturer,ProductStatus,Switch Circuit,Multiplexer/Demultiplexer Circuit,On-State Resistance (Max),Package,AdditionalKeyinformation_Interface,Quantity,DatasheetUrl,PhotoUrl,Description
NLAS1053USG,onsemi,Obsolete,SPDT,2:1,16Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/nlas1053-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6022/488%7E493-02%7EUS%7E8.jpg,IC SWITCH SPDT X 1 16OHM US8
MC74HC4053ADTG,onsemi,Obsolete,SPDT,2:1,100Ohm,Bulk,,100198,https://www.onsemi.com/pdf/datasheet/mc74hc4051a-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2544/488%3B948F-01%3BDT%2CDTB%2CDB%3B16.jpg,IC SWITCH SPDTX3 100OHM 16TSSOP
MC74LVX4053DG,onsemi,Obsolete,SPDT,2:1,26Ohm,Bulk,,28624,https://www.onsemi.com/pdf/datasheet/mc74lvx4053-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC SWITCH SPDT X 3 26OHM 16SOIC
MC74LVXT4053DG,onsemi,Obsolete,SPDT,2:1,26Ohm,Bulk,,12765,https://www.onsemi.com/pdf/datasheet/mc74lvxt4053-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC SWITCH SPDT X 3 26OHM 16SOIC
MC74LVXT4051DG,onsemi,Obsolete,-,8:1,26Ohm,Bulk,,3284,https://www.onsemi.com/pdf/datasheet/mc74lvxt4051-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC MUX 8:1 26OHM 16SOIC
"74LV4052DB,118",NXP USA Inc.,Active,,,,Bulk,,5878,https://assets.nexperia.com/documents/data-sheet/74LV4052.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/953/16-SSOP_SOT338-1.jpg,IC MUX/DEMUX DUAL 4X1 16SSOP
M74VHC1GT66DFT1G,onsemi,Obsolete,SPST - NO,1:1,40Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/mc74vhc1gt66-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg,IC SWITCH SPST-NOX1 40OHM SC88A
M74HCT4851ADTR2G,onsemi,Active,-,8:1,400Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/mc74hct4851a-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2544/488%3B948F-01%3BDT%2CDTB%2CDB%3B16.jpg,IC MUX 8:1 400OHM 16TSSOP
"74LV4052DB,118",Nexperia USA Inc.,Obsolete,SP4T,4:1,85Ohm,Tape & Reel (TR),,0,https://assets.nexperia.com/documents/data-sheet/74LV4052.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5545/1727%7ESOT338-1%7EDB%7E16.jpg,IC SWITCH SP4T X 2 85OHM 16SSOP
FSA839UCX-SB82278,Fairchild Semiconductor,Active,,,,Bulk,,362285,https://rocelec.widen.net/view/pdf/hepuanmt55/FAIR-S-A0002363650-1.pdf?t.download=true&u=5oefqw,,LOW VOLTAGE. 0.8?? SPDT ANALOG S
SN74LVC1G3157YEPR,Texas Instruments,Obsolete,SPDT,2:1,15Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g3157,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2604/YZP-6-BGA%20Pkg.jpg,IC SWITCH SPDT X 1 15OHM 6DSBGA
SN74LVC1G66YZAR,Texas Instruments,Obsolete,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g66,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/5-DSBGA-YZP.jpg,IC SWITCH SPST-NOX1 10OHM 5DSBGA
ISL84542IP,Intersil,Obsolete,SPST - NC,1:1,60Ohm,Tube,,5580,https://rocelec.widen.net/view/pdf/gm2njckys9/INSLS13097-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5441/MFG_NOPB.jpg,IC SWITCH SPST-NC X 2 60OHM 8DIP
FSA1257AL8X,onsemi,Obsolete,SPST - NC,1:1,1.15Ohm,Tape & Reel (TR),,4725,https://rocelec.widen.net/view/pdf/qiymhrrfg3/ONSM-S-A0003587414-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/644/8-MicroPak.jpg,IC SW SPST-NCX2 1.15OHM 8MICROPK
ISL5123CB,Intersil,Obsolete,SPDT,2:1,20Ohm,Bag,,4421,https://rocelec.widen.net/view/pdf/fzvsyr3kqe/INSLS11144-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4259/MFG_TLC4502QDG4.jpg,IC SWITCH SPDT X 1 20OHM 8SOIC
ISL84541IP,Intersil,Obsolete,SPST - NO,1:1,60Ohm,Tube,,3451,https://rocelec.widen.net/view/pdf/gm2njckys9/INSLS13097-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5441/MFG_NOPB.jpg,IC SWITCH SPST-NO X 2 60OHM 8DIP
ISL5121CB,Intersil,Obsolete,SPST - NC,1:1,20Ohm,Bag,,3251,https://rocelec.widen.net/view/pdf/fzvsyr3kqe/INSLS11144-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2720/MFG_DS485TMX-NOPB.jpg,IC SWITCH SPST-NCX2 20OHM 8SOIC
SN74LVC1G66YEAR,Texas Instruments,Obsolete,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g66,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/5-DSBGA-YZP.jpg,IC SWITCH SPST-NOX1 10OHM 5DSBGA
FSA1156L6X,Fairchild Semiconductor,Active,SPST - NO,1:1,900mOhm,Bulk,,343366,https://rocelec.widen.net/view/pdf/rg8evx9ngn/FAIRS26031-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5441/MFG_NOPB.jpg,IC SW SPST-NOX1 900MOHM 6MICROPK
TS5A23167DCURG4,Texas Instruments,Discontinued at Digi-Key,SPST - NC,1:1,900mOhm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fts5a23167,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/321/8-TSSOP%2C-8-MSOP-3x3mm.jpg,IC SW SPST-NCX2 900MOHM 8VSSOP
SN74LVC1G3157DRY2,Texas Instruments,Last Time Buy,SPDT,2:1,15Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g3157,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4104/296%7E4207181%7EDRY%7E6.jpg,IC SWITCH SPDT X 1 15OHM 6SON
NLASB3157MTR2G,onsemi,Obsolete,SPDT,2:1,7Ohm,Tape & Reel (TR),,3000,https://www.onsemi.com/pdf/datasheet/nlasb3157-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/814/6-VDFN_506AS.jpg,IC SWITCH SPDT X 1 7OHM 6WDFN
NLAS44599MNR2,onsemi,Obsolete,DPDT,2:2,25Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/nlas44599-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/370/VQFN016V3030.jpg,IC SWITCH DPDT X 2 25OHM 16QFN
MC74LVXT4051DTG,onsemi,Obsolete,-,8:1,26Ohm,Bulk,,21422,https://www.onsemi.com/pdf/datasheet/mc74lvxt4051-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2544/488%3B948F-01%3BDT%2CDTB%2CDB%3B16.jpg,IC MUX 8:1 26OHM 16TSSOP
ISL84515IB,Intersil,Obsolete,SPST - NC,1:1,20Ohm,Tube,,21337,https://rocelec.widen.net/view/pdf/efu1mwf6c8/INSLS15666-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2720/MFG_DS485TMX-NOPB.jpg,IC SWITCH SPST-NCX1 20OHM 8SOIC
ISL84543IP,Intersil,Obsolete,SPST - NO/NC,1:1,60Ohm,Tube,,6095,https://rocelec.widen.net/view/pdf/gm2njckys9/INSLS13097-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5441/MFG_NOPB.jpg,IC SW SPST-NO/NCX2 60OHM 8DIP
MC74HC4051FL2,Motorola,Active,,,,Bulk,,4000,https://rocelec.widen.net/view/pdf/pygcqu4doa/MC74HC4051FL2.pdf?t.download=true&u=axiww2,,ANALOG MULTIPLEXER SINGLE 8:1
NLV14052BDG,onsemi,Obsolete,DP4T,2:4,280Ohm,Bulk,,2688,https://www.onsemi.com/pdf/datasheet/mc14051b-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC SWITCH DP4T 280OHM 16SOIC
MC74VHC1G66DFT1G,onsemi,Obsolete,SPST - NO,1:1,40Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/mc74vhc1g66-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg,IC SWITCH SPST-NOX1 40OHM SC88A
MC74HC4051FL2-ON,onsemi,Active,,,,Bulk,,2000,,,ANALOG MULTIPLEXER SINGLE 8:1
NLVHC4053ADWR2G,onsemi,Obsolete,SPDT,2:1,100Ohm,Tape & Reel (TR),,22000,https://www.onsemi.com/pdf/datasheet/mc74hc4051a-d.pdf,,IC SWITCH SPDT X 3 100OHM
MC74HC4067ADWG,onsemi,Obsolete,-,16:1,140Ohm,Bulk,,9210,https://www.onsemi.com/pdf/datasheet/mc74hc4067a-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/16/24-SOIC.jpg,IC MUX 16:1 140OHM 24SOIC
RS2251XTSS16,Runic Technology,Active,SP8T,8:1,58Ohm,Tape & Reel (TR),,0,http://en.run-ic.com/en/upload/web/uploads/file/20210421/V3b6c6wP010xI98VG8xMWOC1n91Z081M.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2646/MFG_RS2251XTSS16.jpg,IC SWITCH SP8T X 1 58OHM 16TSSOP
RS2252XTSS16,Runic Technology,Active,SP4T,4:1,65Ohm,Tape & Reel (TR),,0,http://en.run-ic.com/en/upload/web/uploads/file/20210922/0MjK6222N0QMy3389Ws9a96gmnBR16mC.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2849/MFG_RS2252XTSS16.jpg,IC SWITCH SP4T X 2 65OHM 16TSSOP
RS2253XTSS16,Runic Technology,Active,SPDT,2:1,65Ohm,Tape & Reel (TR),,0,http://en.run-ic.com/en/upload/web/uploads/file/20211210/v0c17mkzB4O91k53toIR7eY6vq21009D.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2961/MFG_RS2253XTSS16.jpg,IC SWITCH SPDT X 3 65OHM 16TSSOP
TS2DDR2811ZXYR,Texas Instruments,Obsolete,SPST - NO,1:1,6Ohm,Tape & Reel (TR),,0,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1032/20-BGA-Microstar-Junior.jpg,IC SWITCH SPST-NO X 8 6OHM 20BGA
MM74HC4051SJX,Fairchild Semiconductor,Obsolete,-,8:1,100Ohm,Bulk,,164370,https://rocelec.widen.net/view/pdf/voqgfcckmn/FAIRS03265-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC MUX 8:1 100OHM 16SOP
MM74HC4052SJX,Fairchild Semiconductor,Obsolete,SP4T,4:1,100Ohm,Bulk,,161785,https://rocelec.widen.net/view/pdf/voqgfcckmn/FAIRS03265-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC SWITCH SP4T X 2 100OHM 16SOP
"74HC4052N,652",NXP USA Inc.,Obsolete,SP4T,4:1,150Ohm,Tube,,77769,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2239/74HC%28T%294052_Rev_Feb2017.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2462/DIP16_SOT38-1%20Pkg.jpg,IC SWITCH SP4T X 2 150OHM 16DIP
MC74LVXT4052DG,onsemi,Obsolete,SP4T,4:1,26Ohm,Bulk,,8160,https://www.onsemi.com/pdf/datasheet/mc74lvxt4052-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC SWITCH SP4T X 2 26OHM 16SOIC
NLAS4599DTT1G,onsemi,Obsolete,SPDT,2:1,25Ohm,Tape & Reel (TR),,15000,https://www.onsemi.com/pdf/datasheet/nlas4599-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/746/488%3B318G-02%3BSN%2CDT%3B6.jpg,IC SWITCH SPDT X 1 25OHM 6TSOP
ISL5120IB,Intersil,Obsolete,SPST - NO,1:1,20Ohm,Bag,,12661,https://rocelec.widen.net/view/pdf/fzvsyr3kqe/INSLS11144-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4014/MFG_EL5102ISZ.jpg,IC SWITCH SPST-NOX2 20OHM 8SOIC
"74HCT4051N,112",NXP USA Inc.,Obsolete,-,8:1,120Ohm,Tube,,12419,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2246/74HC%28T%294051_Rev_Feb2017.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2462/DIP16_SOT38-1%20Pkg.jpg,IC MUX 8:1 120OHM 16DIP
ISL84514IBZ-T,Intersil,Active,SPST - NO,1:1,20Ohm,Bulk,,10000,https://rocelec.widen.net/view/pdf/9hhqq3fnkv/INSL-S-A0001389939-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4397/MFG_TCAN1042DQ1.jpg,IC SWITCH SPST-NOX1 20OHM 8SOIC
NS5B1G385DTT1G,onsemi,Obsolete,SPST - NO,1:1,15Ohm,Tape & Reel (TR),,6000,https://www.onsemi.com/pdf/datasheet/ns5b1g385-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4586/488%7E483%7E%7E5-Top.jpg,IC SWITCH SPST-NOX1 15OHM 5TSOP
MM74HC4053SJX,Fairchild Semiconductor,Obsolete,SPDT,2:1,100Ohm,Bulk,,6594,https://rocelec.widen.net/view/pdf/voqgfcckmn/FAIRS03265-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC SWITCH SPDT X 3 100OHM 16SOP
ISL5122IB,Intersil,Obsolete,SPST - NO/NC,1:1,20Ohm,Bag,,4407,https://rocelec.widen.net/view/pdf/fzvsyr3kqe/INSLS11144-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4014/MFG_EL5102ISZ.jpg,IC SW SPST-NO/NCX2 20OHM 8SOIC
FSA859UCX,Fairchild Semiconductor,Obsolete,SPDT,2:1,750mOhm,Bulk,,3934,https://rocelec.widen.net/view/pdf/vpyj3eygp1/FAIRS44759-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4355/MFG_SN74LVC1G29YEPR.jpg,IC SWITCH SPDTX1 750MOHM 8WLCSP
"74HCT4351D,112",Nexperia USA Inc.,Obsolete,-,8:1,120Ohm,Bulk,,1240,https://assets.nexperia.com/documents/data-sheet/74HC_HCT4351.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2472/20-SOIC%200.295.jpg,IC MUX 8:1 120OHM 20SO
RS2254XQ,Runic Technology,Active,SPST,1:1,30Ohm,Tape & Reel (TR),,8000,http://en.run-ic.com/en/upload/web/uploads/file/20210421/6y1755g3kJmC1f9BIEi2Pu501hn29i8p.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2908/3565%7E14TSSOP-4%2C4%7EQ%7E14.JPG,IC SWITCH SPST X 4 30OHM 14TSSOP
UM7222MA,Union Semiconductor International Limited,Active,DPDT,2:2,9Ohm,Tape & Reel (TR),,9006,http://www.union-ic.com/Upload/Datasheet/Datasheet_UM7222_Rev11.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/505%3BRM-10%3BRM%3B10.jpg,IC SWITCH DPDT X 2 9OHM 10MSOP
UM7222,Union Semiconductor International Limited,Active,DPDT,2:2,9Ohm,Tape & Reel (TR),,6101,http://www.union-ic.com/Upload/Datasheet/Datasheet_UM7222_Rev11.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4845/497_10-QFN%20Pkg.jpg,IC SWITCH DPDT X 2 9OHM 10QFN
NLAST4501DFT2G,onsemi,Obsolete,SPST - NO,1:1,25Ohm,Tape & Reel (TR),,3000,https://www.onsemi.com/pdf/datasheet/nlast4501-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg,IC SWITCH SPST-NOX1 25OHM SC88A
RS2166XF5,Runic Technology,Active,SPST,1:1,8Ohm,Tape & Reel (TR),,0,http://en.run-ic.com/en/upload/web/uploads/file/20210421/44D5S96uZ11d6XdQ1tm8w901kABRD8C8.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2967/3565%7ESOT23-5%7EF%7E5.jpg,IC SWITCH SPST X 1 8OHM SOT23-5
"74HC4316DB,118",Nexperia USA Inc.,Obsolete,SPST - NO,1:1,135Ohm,Tape & Reel (TR),,0,https://assets.nexperia.com/documents/data-sheet/74HC_HCT4316.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5545/1727%7ESOT338-1%7EDB%7E16.jpg,IC SW SPST-NOX4 135OHM 16SSOP
NC7SB3157L6X,onsemi,Active,SPDT,2:1,15Ohm,Tape & Reel (TR),,0,https://rocelec.widen.net/view/pdf/pxicz0fves/ONSM-S-A0003544200-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1240/261%3B-MKT-MAC06A%3B-L6%3B-6.jpg,IC SWITCH SPDTX1 15OHM 6MICROPAK
NLVHC4052ADWR2G,onsemi,Last Time Buy,SP4T,4:1,100Ohm,Tape & Reel (TR),,0,,,IC SWITCH SP4T X 2 100OHM
MM74HC4066SJ,Fairchild Semiconductor,Obsolete,SPST - NO,1:1,70Ohm,Tube,,6110,https://rocelec.widen.net/view/pdf/iz3hcpz4yz/FAIRS26133-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_TEXTISTLC2274QPWRQ1.jpg,IC SWITCH SPST-NOX4 70OHM 14SOP
ISL43142IV,Intersil,Obsolete,SPST - NO/NC,1:1,65Ohm,Bag,,3695,https://rocelec.widen.net/view/pdf/eab6tgmebr/INSLS16373-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4593/MFG_AD5232BRU100-REEL7.jpg,IC SW SPST-NO/NCX4 65OHM 16TSSOP
ISL84543IH-T,Intersil,Obsolete,SPST - NO/NC,1:1,60Ohm,Bulk,,3000,https://rocelec.widen.net/view/pdf/gm2njckys9/INSLS13097-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2640/MFG_FM24C64MT8.jpg,IC SW SPST-NO/NCX2 60OHM SOT23-8
ISL84542IH-T,Intersil,Obsolete,SPST - NC,1:1,60Ohm,Bulk,,2579,https://rocelec.widen.net/view/pdf/gm2njckys9/INSLS13097-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3548/MFG_LTC2053CMS8-SYNC%23PBF.jpg,IC SWITCH SPST-NCX2 60OHM SOT23
MM74HC4052SJ,Fairchild Semiconductor,Obsolete,SP4T,4:1,100Ohm,Tube,,2538,https://rocelec.widen.net/view/pdf/voqgfcckmn/FAIRS03265-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC SWITCH SP4T X 2 100OHM 16SOP
MM74HC4053SJ,Fairchild Semiconductor,Obsolete,SPDT,2:1,100Ohm,Tube,,1872,https://rocelec.widen.net/view/pdf/voqgfcckmn/FAIRS03265-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC SWITCH SPDT X 3 100OHM 16SOP
NLAS9099MN1R2G,onsemi,Obsolete,-,-,-,Tape & Reel (TR),,0,,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1051/16-TQFN_485G.jpg,IC MUX 16QFN
MAX4597DCKR,Texas Instruments,Active,SPST - NC,1:1,10Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fmax4597,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4023/296%7E4093553-3%7EDCK%7E5.JPG,IC SWITCH SPST-NCX1 10OHM SC70-5
NS5B1G385DFT2G,onsemi,Obsolete,SPST - NO,1:1,15Ohm,Tape & Reel (TR),,15000,https://www.onsemi.com/pdf/datasheet/ns5b1g385-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4129/488%7E419A-02%7EDW%2CDF%2CSQ%7E5.jpg,IC SWITCH SPST-NOX1 15OHM SC88A
CD74HCT4053M,Harris Corporation,Obsolete,SPDT,2:1,130Ohm,Tube,,11117,https://rocelec.widen.net/view/pdf/mu95vqfhbs/HRISSA81-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_TISTEXCD4060BMT.jpg,IC SWITCH SPDT X 3 130OHM 16SOIC
CD74HCT4316MT,Texas Instruments,Discontinued at Digi-Key,SPST - NO,1:1,170Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcd74hc4316,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3982/296%7E4040047-6%7ED%7E16.JPG,IC SW SPST-NOX4 170OHM 16SOIC
ISL84517IH-T,Intersil,Obsolete,SPST - NC,1:1,20Ohm,Bulk,,8995,https://rocelec.widen.net/view/pdf/2oxzh0nb15/INSL-S-A0001388894-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_TEXTISSN74LVC1G06DBVTE4.jpg,IC SWITCH SPST-NCX1 20OHM SOT23
RS2102XN,Runic Technology,Active,SPDT,2:1,4Ohm,Tape & Reel (TR),,4000,http://en.run-ic.com/en/upload/web/uploads/file/20210421/260j1WUjaT0h969pKI81se1099ho8dGl.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3007/MFG_RS2102XN.jpg,IC SWITCH SPDT X 2 4OHM 10MSOP
NL7WB66USG,onsemi,Obsolete,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/nl7wb66-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6022/488%7E493-02%7EUS%7E8.jpg,IC SWITCH SPST-NO X 2 10OHM US8
ISL84515IH-T,Intersil,Obsolete,SPST - NC,1:1,20Ohm,Bulk,,5521,https://rocelec.widen.net/view/pdf/efu1mwf6c8/INSLS15666-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_TEXTISSN74LVC1G06DBVTE4.jpg,IC SWITCH SPST-NCX1 20OHM SOT23
SN74LVC1G66DBVRE4,Texas Instruments,Discontinued at Digi-Key,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g66,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4180/296%7E4073253-4%7EDBV%7E5.JPG,IC SWITCH SPST-NOX1 10OHM SOT23
NLAS4053DR2,onsemi,Obsolete,SPDT,2:1,26Ohm,Tape & Reel (TR),,0,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/2588/NLAS4053%20Rev0.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/326/488%3B-751B-05%3B-D%2C-VD%2C-FD%3B-16.jpg,IC SWITCH SPDT X 3 26OHM 16SOIC
NLAS4051QS,onsemi,Active,,,,Bulk,,1372,https://rocelec.widen.net/view/pdf/rgx0c88grd/ONSMS11906-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5442/MFG_CYPCYPS25FL128P0XMFI011.jpg,IC MUX/DEMUX 8X1 16QSOP
SN74LVC1G66DBVRG4,Texas Instruments,Discontinued at Digi-Key,SPST - NO,1:1,10Ohm,Tape & Reel (TR),,0,https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74lvc1g66,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4180/296%7E4073253-4%7EDBV%7E5.JPG,IC SWITCH SPST-NOX1 10OHM SOT23
NLAS4717EPMTR2G,onsemi,Obsolete,SPDT,2:1,3.5Ohm,Tape & Reel (TR),,0,https://www.onsemi.com/pdf/datasheet/nlas4717ep-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/953/10-VQFN_488AQ.jpg,IC SWITCH SPDT X 2 3.5OHM 10WQFN
NLAS4717FCT1G,onsemi,Obsolete,SPDT,2:1,3.5Ohm,Tape & Reel (TR),,3000,https://www.onsemi.com/pdf/datasheet/nlas4717-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4955/742%3B6001%3BB%3B10.jpg,IC SW SPDTX2 3.5OHM 10MICROBUMP
MC74LVX8053MELG,onsemi,Obsolete,SPDT,2:1,25Ohm,Tape & Reel (TR),,0,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/39/MC74LVX8053-D.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2286/488%3B966-01%3BF%2CM%2CDM2%3B16.jpg,IC SWITCH SPDTX3 25OHM 16SOEIAJ
